soldierId,bestSoldierPerc
1136712,0.33082715
1136713,0.116362065
1136714,0.88205785
1136715,0.83499336
1136716,0.31434315
1136717,0.8112354
1136718,0.1894483
1136719,0.76990783
1136720,0.17795181
1136721,0.28939366
1136722,0.11440429
1136723,0.36162367
1136724,0.028675824
1136725,0.8002273
1136726,0.8683745
1136727,0.8003887
1136728,0.042670697
1136729,0.18341532
1136730,0.74891734
1136731,0.3243609
1204257,0.27184084
1204258,0.2628976
1204259,-0.012431949
1204260,0.4975198
1204261,0.48271546
1204262,0.51520795
1204263,0.2406644
1204264,0.31638053
1204265,0.15163061
1204266,0.77026516
1204267,0.07922611
1204268,0.78821933
1204269,0.76996994
1204270,0.8039863
1204271,0.74402475
1204272,0.11356881
1204273,0.68963134
1204274,0.81902397
1204275,0.57372135
1204276,0.19471669
1204277,0.08024028
1204278,0.21015984
1204279,0.3785891
1204280,0.3310156
1204281,0.5756486
1204282,0.31684276
1204283,0.8002273
1204284,0.74797904
1204285,0.7342018
1204286,0.073509276
1204287,0.47648177
1204288,0.13198331
1204289,0.47701916
1204290,0.094365835
1204291,0.8296359
1204292,0.7721977
1204293,0.82161915
1204294,0.16996157
1204295,0.8160933
1204296,0.5543478
1204297,0.7887127
1204298,0.92705965
1204299,0.36763555
1204300,0.08502081
1204301,0.78471446
1204302,0.22212318
1204303,0.15109456
1204304,0.20801845
1204305,0.8002273
1204306,0.05748573
1204307,0.45184505
1204308,0.031865597
1204309,0.76077175
1204310,0.20825508
1204311,0.1972107
1204312,0.33739907
1204313,0.8002273
1204314,0.6313589
1204315,0.7542112
1204316,0.3451298
1204317,0.17154881
1204318,0.21437392
1204319,0.045843273
1204320,0.8400535
1204321,0.1062977
1204322,0.8914611
1204323,0.26737812
1204324,0.4462863
1204325,0.041318327
1204326,0.09345397
1204327,0.76366377
1204328,0.06774512
1204329,0.833202
1204330,0.37162676
1204331,0.02747354
1204332,0.83745116
1204333,0.4641588
1204334,0.7559315
1204335,0.6629068
1204336,0.4031938
1204337,0.5510228
1204338,0.09868047
1204339,0.50514966
1204340,0.023096114
1204341,0.7203431
1204342,0.24786606
1204343,0.81659937
1204344,0.24866053
1204345,-0.024846941
1204346,0.53678894
1204347,0.6385889
1204348,0.55993396
1204349,0.0059710443
1204350,0.20815149
1204351,0.07372469
1204352,0.41543174
1204353,0.22958991
1204354,0.316794
1204355,0.11605796
1204356,0.15802628
1204357,0.61524695
1204358,0.83914924
1204359,0.76020324
1204360,0.25485805
1204361,0.8002273
1204362,0.4210162
1204363,0.9325362
1204364,0.5640104
1204365,0.54804856
1204366,0.4194578
1204367,0.122097105
1204368,0.12348238
1204369,0.026811153
1204370,0.89690125
1204371,0.17513335
1204372,0.29712057
1204373,0.059645385
1204374,0.16715571
1204375,0.7975153
1204376,0.0479472
1204377,0.7437139
1204378,0.17003986
1204379,0.5006476
1204380,0.29661545
1204381,0.0937514
1204382,0.93823636
1204383,0.67144537
1204384,-0.026386976
1204385,0.4942926
1204386,0.39770958
1204387,0.11129692
1204388,0.9313015
1204389,0.8002273
1204390,0.28842822
1204391,0.85369575
1204392,0.8002273
1204393,0.8353009
1204394,0.19190133
1204395,0.22110775
1204396,0.33966744
1204397,0.33745772
1204398,0.037032247
1204399,0.8002273
1204400,0.8002273
1204401,0.6899877
1204402,0.043341607
1204403,0.20566756
1204404,0.7472919
1204405,0.54084516
1271902,0.8294992
1271903,0.7754253
1271904,0.035773307
1271905,0.42371315
1271906,0.45466232
1271907,0.50339186
1271908,0.21027455
1271909,0.08602989
1271910,0.07158819
1271911,0.39082363
1271912,0.8002273
1271913,0.26748967
1271914,0.28333694
1271915,0.84170485
1271916,0.762637
1271917,0.31254816
1271918,0.37107313
1271919,0.0405339
1271920,0.8760196
1271921,0.2188285
1271922,0.28545824
1271923,0.29831135
1271924,0.028765947
1271925,0.22268373
1271926,0.31435204
1271927,0.24730226
1271928,0.055791587
1271929,0.11590949
1271930,0.8002273
1271931,0.514493
1271932,0.62745005
1271933,0.16089082
1271934,0.67943084
1271935,0.06782463
1271936,0.60211885
1271937,0.46479303
1271938,0.6648421
1271939,0.58612955
1271940,0.6669675
1271941,0.79749966
1271942,0.4070339
1271943,0.873917
1271944,0.8288825
1271945,0.23362884
1271946,0.8002273
1271947,0.22551113
1271948,0.22935307
1271949,0.6008306
1271950,0.36794463
1271951,0.045474023
1271952,0.07401189
1271953,0.21911839
1271954,0.60922194
1271955,0.16872513
1271956,0.06581706
1271957,0.3034123
1271958,0.2058846
1271959,0.6118472
1271960,0.615517
1271961,0.05943498
1271962,0.16822317
1271963,0.22731131
1271964,0.119378656
1271965,0.8476648
1271966,0.04886642
1271967,0.1411784
1271968,0.3184464
1271969,0.04662785
1271970,0.80706227
1271971,0.8002273
1271972,0.046932906
1271973,0.322792
1271974,0.21995157
1271975,0.31361917
1271976,0.5794693
1271977,0.7785779
1271978,0.6744802
1271979,-0.06263116
1271980,0.7700535
1271981,0.19989118
1271982,0.7206459
1271983,0.49030256
1271984,0.8489516
1271985,0.03091681
1271986,0.48794854
1271987,0.07810256
1271988,0.26396412
1271989,0.08775744
1271990,0.0021289587
1271991,0.2314749
1271992,0.87443626
1271993,0.4331178
1271994,0.78009605
1271995,0.30055362
1271996,0.745574
1271997,0.48431945
1271998,0.03564951
1271999,0.28869992
1272000,0.11272514
1272001,0.23748562
1272002,0.74712515
1272003,0.77730477
1272004,0.4847916
1272005,0.6480262
1272006,0.860696
1272007,0.42554745
1272008,0.20103458
1272009,0.2758465
1272010,0.8002273
1272011,0.27966818
1272012,0.07388362
1272013,0.8246057
1272014,0.8002273
1272015,0.7996315
1272016,0.8002273
1272017,0.52209365
1272018,0.051298946
1272019,0.8002273
1272020,0.8002273
1272021,0.150233
1272022,0.8002273
1272023,0.03304133
1272024,0.026133448
1272025,0.29374287
1272026,0.24395975
1272027,0.26604223
1272028,0.78178465
1272029,-0.013795674
1272030,0.43321958
1272031,0.18558827
1272032,0.22366524
1272033,-0.032497615
1272034,0.378758
1272035,0.32767662
1272036,0.11198044
1272037,0.5030378
1272038,0.2963374
1272039,0.2556137
1272040,0.23363689
1272041,0.31459588
1272042,0.23254451
1272043,0.50603825
1272044,0.7759378
1272045,0.35829002
1272046,0.23158947
1272047,0.3472359
1272048,0.5035053
1272049,0.76215416
1272050,0.40190095
1339514,0.8518572
1339515,0.5970253
1339516,0.056726307
1339517,0.0791741
1339518,0.45810556
1339519,0.44137108
1339520,0.7533266
1339521,0.06576744
1339522,0.07915631
1339523,0.777983
1339524,0.75394475
1339525,0.23103708
1339526,0.31967387
1339527,0.41089258
1339528,0.8002273
1339529,0.0050821602
1339530,0.3757401
1339531,0.07309678
1339532,0.768303
1339533,0.11316848
1339534,0.2898378
1339535,0.7568073
1339536,0.073159784
1339537,0.25074288
1339538,0.8002273
1339539,0.31592512
1339540,0.05813542
1339541,0.1514512
1339542,0.18270794
1339543,0.12032774
1339544,0.19409493
1339545,0.47672635
1339546,0.2571768
1339547,0.23730525
1339548,0.22970712
1339549,0.5222394
1339550,0.8152561
1339551,0.5585921
1339552,0.4877076
1339553,0.73505247
1339554,0.48672652
1339555,0.24002433
1339556,0.81726277
1339557,0.09012887
1339558,0.6522601
1339559,0.17298636
1339560,0.22090754
1339561,0.48947537
1339562,0.32066897
1339563,0.01680699
1339564,0.08645025
1339565,0.054098815
1339566,0.53139704
1339567,0.37371033
1339568,0.053625017
1339569,0.36566764
1339570,0.17101264
1339571,0.2171092
1339572,0.7663342
1339573,0.34058756
1339574,0.2073187
1339575,0.25427222
1339576,0.1692808
1339577,0.9504733
1339578,0.71498966
1339579,0.009811491
1339580,0.3380725
1339581,0.8002273
1339582,0.45321926
1339583,0.77446723
1339584,0.7414849
1339585,0.085271746
1339586,0.25898865
1339587,0.18450499
1339588,0.6207393
1339589,0.5165902
1339590,0.8002273
1339591,0.8165158
1339592,0.35437325
1339593,0.21204978
1339594,0.50801015
1339595,0.53567
1339596,0.5104595
1339597,0.8002273
1339598,0.49470276
1339599,0.21373543
1339600,0.2762866
1339601,0.08735591
1339602,0.32261434
1339603,0.8581207
1339604,0.41131595
1339605,0.3047831
1339606,0.69517666
1339607,0.31655627
1339608,0.8002273
1339609,0.7564697
1339610,0.007641852
1339611,0.3030645
1339612,0.74876046
1339613,-0.023100555
1339614,0.7425922
1339615,0.030842453
1339616,0.28724468
1339617,0.7739042
1339618,0.26179773
1339619,0.4783434
1339620,0.068677545
1339621,0.39415854
1339622,0.8680494
1339623,0.044438988
1339624,0.07543418
1339625,0.88408065
1339626,0.8002273
1339627,0.810266
1339628,0.8002273
1339629,0.57579964
1339630,0.036025673
1339631,0.27168676
1339632,0.6473701
1339633,0.11522508
1339634,0.7630692
1339635,0.14588898
1339636,0.55999386
1339637,0.34513336
1339638,0.2610207
1339639,0.26985782
1339640,0.7791624
1339641,0.3056219
1339642,-0.010176688
1339643,0.17194098
1339644,0.20363078
1339645,-0.00213781
1339646,0.47550458
1339647,0.7671453
1339648,0.4558944
1339649,0.83671665
1339650,0.29282078
1339651,0.2711934
1339652,0.2955275
1339653,0.00663051
1339654,0.21791631
1339655,0.5334999
1339656,0.8015803
1339657,0.3291844
1339658,0.043289155
1339659,0.26040277
1339660,0.16458592
1339661,0.80746317
1339662,0.54084516
1407098,0.8002273
1407099,0.542852
1407100,0.031538814
1407101,0.7967551
1407102,0.4985295
1407103,0.6057961
1407104,0.8174863
1407105,0.31229052
1407106,0.06182024
1407107,0.7555485
1407108,0.533972
1407109,0.22840852
1407110,0.2036832
1407111,0.39157033
1407112,0.39646187
1407113,0.8002273
1407114,0.24757358
1407115,0.04024896
1407116,0.8002273
1407117,0.12184358
1407118,0.0053952634
1407119,0.8100283
1407120,0.11871979
1407121,0.3627069
1407122,0.4133621
1407123,0.28157914
1407124,0.21201587
1407125,0.16053951
1407126,0.19212133
1407127,0.24669054
1407128,0.21185434
1407129,0.512462
1407130,0.22366467
1407131,0.12302908
1407132,0.7470238
1407133,0.18653741
1407134,0.29579017
1407135,0.44130582
1407136,0.4851912
1407137,0.8002273
1407138,0.8002273
1407139,0.24445361
1407140,0.31834352
1407141,-0.0013518035
1407142,0.7692367
1407143,0.14745337
1407144,0.07120681
1407145,0.5096855
1407146,0.77782655
1407147,0.04570642
1407148,0.21514991
1407149,0.017816633
1407150,0.8836086
1407151,0.22221285
1407152,0.609774
1407153,0.18563956
1407154,0.52445036
1407155,0.18275008
1407156,0.7512263
1407157,-0.03674069
1407158,0.6802475
1407159,0.62296283
1407160,0.67716295
1407161,0.159352
1407162,0.5679759
1407163,-0.00029960275
1407164,0.30092606
1407165,0.36429325
1407166,0.7900434
1407167,0.21140158
1407168,0.8914348
1407169,0.08877686
1407170,0.8002273
1407171,0.07943812
1407172,0.4245341
1407173,0.6532512
1407174,0.61650056
1407175,0.72964036
1407176,0.100550026
1407177,0.25512233
1407178,0.48454428
1407179,0.5022036
1407180,0.4925739
1407181,0.8018792
1407182,0.16145068
1407183,0.3214869
1407184,0.8002273
1407185,0.76761365
1407186,0.14148697
1407187,0.7748768
1407188,0.42724875
1407189,0.7198998
1407190,0.5580224
1407191,0.27319348
1407192,0.7605487
1407193,0.7614809
1407194,0.3857717
1407195,0.20077592
1407196,0.74282336
1407197,0.28852126
1407198,0.38049304
1407199,0.08209896
1407200,0.18747762
1407201,0.91685295
1407202,0.29142287
1407203,0.42277429
1407204,0.789756
1407205,0.23598349
1407206,0.63605547
1407207,0.39423794
1407208,0.07376978
1407209,0.5215503
1407210,0.8002273
1407211,0.0058354437
1407212,0.8614787
1407213,0.7723423
1407214,0.43537852
1407215,0.7896178
1407216,0.508398
1407217,0.21104372
1407218,0.75554013
1407219,0.22631577
1407220,0.7902248
1407221,0.27070892
1407222,0.31408563
1407223,0.24608567
1407224,0.2658675
1407225,0.32691082
1407226,0.7970942
1407227,0.84359777
1407228,0.43495545
1407229,-0.014938325
1407230,0.8505224
1407231,0.6336676
1407232,0.467537
1407233,0.13750914
1407234,0.68032694
1407235,0.0011914372
1407236,0.21375918
1407237,0.29107895
1407238,0.8002273
1407239,0.08535272
1407240,0.9369937
1407241,0.77935255
1407242,0.79253054
1407243,0.31728882
1407244,0.1854505
1407245,0.79822326
1407246,0.28479952
1474648,0.8002273
1474649,0.6222087
1474650,0.6749821
1474651,0.31316373
1474652,0.4496832
1474653,0.6436504
1474654,0.71714306
1474655,0.362612
1474656,0.84774923
1474657,0.42200467
1474658,0.56977034
1474659,0.09505108
1474660,0.24606922
1474661,0.48711568
1474662,0.3662742
1474663,0.8413303
1474664,0.26114175
1474665,0.087852955
1474666,0.8002273
1474667,0.051437795
1474668,0.26089525
1474669,0.7309479
1474670,0.12821227
1474671,0.8002273
1474672,0.0708746
1474673,0.7936132
1474674,0.22294158
1474675,0.23388392
1474676,0.22019082
1474677,0.1044102
1474678,0.747831
1474679,0.5799434
1474680,0.36462063
1474681,0.21325454
1474682,0.8002273
1474683,0.14614204
1474684,0.47969085
1474685,0.40970698
1474686,0.4701062
1474687,0.7572237
1474688,0.8157486
1474689,0.23646381
1474690,0.30649844
1474691,0.013516575
1474692,0.06579849
1474693,0.28060734
1474694,0.11795583
1474695,0.52914375
1474696,0.7678224
1474697,0.035590887
1474698,0.24681208
1474699,0.02381751
1474700,0.90936214
1474701,0.08592361
1474702,0.59074724
1474703,0.22212449
1474704,0.46894577
1474705,0.17250526
1474706,0.9105855
1474707,0.37776223
1474708,0.52995175
1474709,0.5653084
1474710,0.48914748
1474711,0.18632168
1474712,0.733863
1474713,0.8332035
1474714,0.27955857
1474715,0.18133417
1474716,0.18480629
1474717,0.06563732
1474718,0.103975624
1474719,0.11027625
1474720,0.8002273
1474721,0.17591128
1474722,0.4806537
1474723,0.059857577
1474724,0.6253305
1474725,-0.066560596
1474726,-0.0016916096
1474727,0.23280269
1474728,0.5198911
1474729,0.4761827
1474730,0.41409603
1474731,0.74406695
1474732,0.0012720525
1474733,0.2677416
1474734,0.80299103
1474735,0.756238
1474736,0.24074039
1474737,0.9559437
1474738,0.7988863
1474739,0.7587636
1474740,0.5596039
1474741,0.26336205
1474742,0.8002273
1474743,0.7393583
1474744,0.16079646
1474745,0.21573818
1474746,0.31522214
1474747,0.25051722
1474748,0.31608155
1474749,0.23564783
1474750,0.19744721
1474751,0.86334056
1474752,0.28124842
1474753,0.487316
1474754,0.23477194
1474755,0.33878487
1474756,0.6217449
1474757,0.17623681
1474758,0.08259222
1474759,0.15234861
1474760,0.58129257
1474761,0.14913937
1474762,0.80252135
1474763,0.25405902
1474764,0.41523394
1474765,0.49451885
1474766,0.7608833
1474767,0.31555873
1474768,0.32479674
1474769,0.83293295
1474770,0.053426474
1474771,0.29273117
1474772,0.38182276
1474773,0.2526405
1474774,-0.01855287
1474775,0.31614605
1474776,0.94076073
1474777,0.903707
1474778,0.4284568
1474779,-0.0063112676
1474780,0.6333105
1474781,0.5812525
1474782,0.49323994
1474783,0.679201
1474784,0.8002273
1474785,-0.008404642
1474786,0.27089053
1474787,0.4129091
1474788,0.8002273
1474789,0.0785127
1474790,0.49962407
1474791,0.66319466
1474792,0.6489754
1474793,0.26348728
1474794,0.13029668
1474795,0.8032582
1474796,0.35809663
1542171,0.84216666
1542172,0.059835583
1542173,0.20285621
1542174,0.7671528
1542175,0.048514992
1542176,0.82537556
1542177,0.7886931
1542178,0.1698001
1542179,0.8002273
1542180,0.44860724
1542181,0.6786233
1542182,0.4051711
1542183,0.4787174
1542184,0.42120174
1542185,0.2656297
1542186,0.2007913
1542187,0.8815479
1542188,0.1826224
1542189,0.68595505
1542190,0.33961767
1542191,0.2425229
1542192,0.6441012
1542193,0.8203052
1542194,0.8230339
1542195,0.42605838
1542196,0.46747172
1542197,0.8002273
1542198,0.04161817
1542199,0.09331453
1542200,0.2419928
1542201,0.087806255
1542202,0.7051064
1542203,0.40448475
1542204,0.61356395
1542205,0.8002273
1542206,0.77699256
1542207,0.6382798
1542208,0.40119556
1542209,0.21507564
1542210,0.11100119
1542211,0.87316513
1542212,0.25025308
1542213,0.7772509
1542214,0.43850952
1542215,0.44198015
1542216,0.27931827
1542217,0.08802655
1542218,0.31016585
1542219,0.46832258
1542220,0.28423578
1542221,0.8002273
1542222,0.05067745
1542223,0.3908188
1542224,0.8002273
1542225,0.9016299
1542226,0.2547632
1542227,0.8002273
1542228,0.20038879
1542229,0.17713422
1542230,0.35742462
1542231,0.624166
1542232,0.601842
1542233,0.6378288
1542234,0.17853191
1542235,0.66976076
1542236,0.79428065
1542237,0.64303416
1542238,0.7564229
1542239,0.91874695
1542240,0.8826618
1542241,0.41012177
1542242,0.47396964
1542243,0.26242357
1542244,0.102850825
1542245,0.13624927
1542246,0.18521342
1542247,0.8002273
1542248,0.58817464
1542249,0.108328044
1542250,0.12316549
1542251,0.48408386
1542252,0.24581875
1542253,0.6403843
1542254,0.8002273
1542255,0.39455417
1542256,0.33478832
1542257,0.1984868
1542258,0.76753974
1542259,0.2439307
1542260,0.85916847
1542261,0.8623768
1542262,0.79400676
1542263,0.37252015
1542264,0.006024897
1542265,0.9238307
1542266,0.8002273
1542267,0.12874472
1542268,0.33140403
1542269,0.22517663
1542270,0.2817588
1542271,0.40901577
1542272,0.23435193
1542273,0.11676341
1542274,0.052447677
1542275,0.57003427
1542276,0.41917914
1542277,0.59492373
1542278,0.39338166
1542279,0.051852256
1542280,0.62569153
1542281,0.00021106005
1542282,0.19109559
1542283,0.5970891
1542284,0.17663226
1542285,0.5302471
1542286,0.16943356
1542287,0.53444254
1542288,0.29422438
1542289,0.7379205
1542290,0.13460663
1542291,0.27436146
1542292,0.32969928
1542293,0.7938108
1542294,0.26075384
1542295,0.567903
1542296,0.52721196
1542297,0.52781355
1542298,0.20656306
1542299,0.19341078
1542300,0.48917896
1542301,0.51512426
1542302,0.34187055
1542303,-0.0027209222
1542304,0.92806464
1542305,0.75801194
1542306,0.48948753
1542307,0.2714905
1542308,0.8440729
1542309,0.5518539
1542310,0.24946266
1542311,0.83129895
1542312,0.062797636
1542313,0.31219584
1542314,0.8223419
1542315,0.031783283
1542316,0.20564485
1542317,0.74066067
1542318,0.8323984
1542319,0.4021153
1609655,0.8448737
1609656,0.05035296
1609657,0.284198
1609658,0.5899292
1609659,0.040035337
1609660,0.65848356
1609661,0.627638
1609662,0.15820685
1609663,0.8002273
1609664,0.8002273
1609665,0.49400222
1609666,0.4479105
1609667,0.6437068
1609668,0.14448413
1609669,0.35140717
1609670,0.20602122
1609671,0.8002273
1609672,0.52272326
1609673,0.7747655
1609674,0.324892
1609675,0.52184063
1609676,0.20156464
1609677,0.8858144
1609678,0.8002273
1609679,0.7650169
1609680,0.5195744
1609681,0.8002273
1609682,0.15963373
1609683,0.08605784
1609684,0.07279372
1609685,0.06498739
1609686,0.47654724
1609687,0.00058439374
1609688,0.63709235
1609689,0.8002273
1609690,0.1427697
1609691,0.6752672
1609692,0.86812866
1609693,0.2724409
1609694,0.386779
1609695,0.8002273
1609696,0.047926158
1609697,0.79761684
1609698,0.27775496
1609699,0.912233
1609700,0.082206994
1609701,0.07743171
1609702,0.37957847
1609703,0.30260092
1609704,0.08620748
1609705,0.6587409
1609706,-0.042406708
1609707,0.40733743
1609708,0.82841194
1609709,0.8002273
1609710,0.120485425
1609711,0.8002273
1609712,-0.08528909
1609713,0.20298496
1609714,0.5434278
1609715,0.65201163
1609716,0.74605465
1609717,0.38406217
1609718,0.22439072
1609719,0.041605324
1609720,0.83447665
1609721,0.8002273
1609722,0.22109047
1609723,0.3166994
1609724,0.76659083
1609725,0.2030285
1609726,0.7460339
1609727,0.25651994
1609728,0.77338076
1609729,0.21245182
1609730,0.061201066
1609731,0.8002273
1609732,0.2568162
1609733,0.032349795
1609734,0.07137957
1609735,0.23005283
1609736,0.17414975
1609737,0.30237678
1609738,0.08281168
1609739,0.6926159
1609740,0.091023594
1609741,0.22369084
1609742,0.7599516
1609743,0.33707455
1609744,0.75897706
1609745,0.5543704
1609746,0.79867995
1609747,0.23540843
1609748,0.9578059
1609749,0.82739615
1609750,0.39620024
1609751,0.12420961
1609752,0.38153017
1609753,0.47942257
1609754,0.23937532
1609755,0.39299983
1609756,0.8002273
1609757,0.080933005
1609758,0.00024560094
1609759,0.07067281
1609760,0.2128698
1609761,0.5546835
1609762,0.39969283
1609763,0.04685971
1609764,0.25488254
1609765,0.8002273
1609766,0.20811513
1609767,0.13919228
1609768,0.08856791
1609769,0.29981637
1609770,0.91092694
1609771,0.55586314
1609772,0.66713786
1609773,0.7882541
1609774,0.8002273
1609775,0.33683813
1609776,0.8332286
1609777,0.48010647
1609778,0.49893376
1609779,0.53178984
1609780,0.32812625
1609781,0.0668056
1609782,0.1944964
1609783,0.20026466
1609784,0.48619962
1609785,0.49252823
1609786,0.38792682
1609787,0.32465503
1609788,0.8560822
1609789,0.050648957
1609790,0.8002273
1609791,0.29524502
1609792,0.8290849
1609793,0.12167463
1609794,0.7423897
1609795,0.8672824
1609796,0.07036045
1609797,0.4279295
1609798,0.80458355
1609799,0.079069346
1609800,0.19144177
1609801,0.25944865
1609802,0.8002273
1677095,0.8002273
1677096,0.60652804
1677097,0.31619367
1677098,0.13432238
1677099,0.28600037
1677100,0.26562843
1677101,0.7686288
1677102,0.8002273
1677103,0.8002273
1677104,0.17920312
1677105,0.41908574
1677106,0.37574926
1677107,0.71397996
1677108,0.12645379
1677109,0.30024412
1677110,0.32968965
1677111,0.8002273
1677112,0.26555085
1677113,0.23083097
1677114,0.5743975
1677115,0.38544708
1677116,0.10570267
1677117,0.82999325
1677118,0.29679045
1677119,0.31941953
1677120,0.29565406
1677121,0.37281334
1677122,0.07479522
1677123,0.054728985
1677124,0.0556373
1677125,0.047878295
1677126,0.0601722
1677127,0.7253631
1677128,0.90208197
1677129,0.43235222
1677130,0.088630795
1677131,0.09768221
1677132,0.74574745
1677133,0.10431737
1677134,0.097406566
1677135,0.05133775
1677136,0.31412208
1677137,0.3421417
1677138,0.19524351
1677139,0.64404
1677140,0.09020162
1677141,0.101519376
1677142,0.08844608
1677143,0.09697726
1677144,0.023858756
1677145,0.3934322
1677146,0.062826306
1677147,0.1274266
1677148,0.0725849
1677149,0.3013046
1677150,0.26748708
1677151,0.33621764
1677152,-0.065279156
1677153,0.2180326
1677154,0.68866
1677155,0.40255496
1677156,0.1420776
1677157,0.24865967
1677158,0.34296775
1677159,0.20049194
1677160,0.28025195
1677161,0.31364492
1677162,0.1666981
1677163,0.8207374
1677164,-0.03369108
1677165,0.7598818
1677166,0.44001397
1677167,0.318165
1677168,0.76271886
1677169,0.26678735
1677170,0.11524889
1677171,0.8002273
1677172,0.19938985
1677173,0.2665785
1677174,0.13441828
1677175,0.079226345
1677176,0.32344902
1677177,0.76810074
1677178,0.17735109
1677179,-0.03515491
1677180,0.0063928664
1677181,0.4116888
1677182,0.084620416
1677183,0.36115494
1677184,0.74798906
1677185,0.7714907
1677186,0.8574146
1677187,0.31588385
1677188,0.81066656
1677189,0.92620325
1677190,0.41325393
1677191,0.1293439
1677192,0.25039276
1677193,0.45301068
1677194,0.5726477
1677195,0.22317198
1677196,0.81620896
1677197,0.102178365
1677198,0.3275611
1677199,0.796491
1677200,0.32820427
1677201,0.44494453
1677202,0.073590726
1677203,0.3024199
1677204,0.3607857
1677205,0.8002273
1677206,0.5990487
1677207,0.83061624
1677208,0.3209546
1677209,0.82100964
1677210,0.26533452
1677211,0.40437573
1677212,0.11637527
1677213,0.8002273
1677214,0.7639674
1677215,0.30282903
1677216,0.2565461
1677217,0.08193776
1677218,0.15422848
1677219,0.7443111
1677220,0.094022185
1677221,0.08731416
1677222,0.18225384
1677223,0.39975494
1677224,0.30094686
1677225,0.7593391
1677226,0.3241126
1677227,0.3275575
1677228,0.9145328
1677229,0.12662265
1677230,0.49251524
1677231,0.26666912
1677232,0.0050276816
1677233,0.2612509
1677234,0.8002273
1677235,0.79996175
1677236,0.33652833
1677237,0.6366239
1677238,0.8002273
1677239,0.8002273
1677240,0.28596205
1677241,0.50489104
1677242,0.60314894
1744514,0.8002273
1744515,0.5372187
1744516,0.15223742
1744517,0.569924
1744518,0.1894306
1744519,0.77575433
1744520,0.16678196
1744521,0.8947083
1744522,0.8588276
1744523,0.40631416
1744524,0.72196186
1744525,0.34791833
1744526,0.5302118
1744527,0.1389237
1744528,0.27088886
1744529,0.30318248
1744530,0.77927494
1744531,0.28243306
1744532,0.12570295
1744533,0.26633298
1744534,0.3495563
1744535,0.2228376
1744536,0.8039832
1744537,0.040082842
1744538,0.2683139
1744539,0.80363476
1744540,0.29919258
1744541,0.08467963
1744542,0.010987729
1744543,-0.029765815
1744544,0.049542695
1744545,0.10372481
1744546,0.07526949
1744547,0.9464747
1744548,0.5071833
1744549,0.56417763
1744550,0.056811303
1744551,0.32842886
1744552,0.12069884
1744553,0.034831256
1744554,0.0873082
1744555,0.2936168
1744556,0.33034706
1744557,0.356583
1744558,0.5477123
1744559,0.1957483
1744560,0.08901653
1744561,0.11352867
1744562,0.07972577
1744563,0.14524257
1744564,0.28057075
1744565,0.38176546
1744566,0.13208702
1744567,0.030037612
1744568,0.29415715
1744569,-0.031440407
1744570,0.34459338
1744571,0.19221845
1744572,0.2426104
1744573,0.72347903
1744574,0.32182723
1744575,0.11468831
1744576,0.3659007
1744577,0.25375175
1744578,0.029161781
1744579,0.015630752
1744580,0.3044636
1744581,0.32870123
1744582,0.8027488
1744583,0.10374352
1744584,0.9522035
1744585,0.52348924
1744586,0.34421882
1744587,0.8002273
1744588,0.25027508
1744589,0.6449716
1744590,0.8002273
1744591,0.21887961
1744592,0.30399123
1744593,0.16212139
1744594,0.07631126
1744595,0.32005468
1744596,0.9164647
1744597,0.3706929
1744598,0.068364024
1744599,0.03936377
1744600,0.43430963
1744601,0.1759145
1744602,0.39238685
1744603,0.7596394
1744604,0.8002273
1744605,0.8002273
1744606,0.2655586
1744607,0.058914393
1744608,0.47569647
1744609,0.2894154
1744610,0.49047297
1744611,0.27345228
1744612,0.74388504
1744613,0.53542036
1744614,0.30383673
1744615,0.8002273
1744616,0.34684673
1744617,0.4265639
1744618,0.8089968
1744619,0.19948849
1744620,0.28308892
1744621,0.01580453
1744622,0.30931604
1744623,0.3890955
1744624,0.8002273
1744625,0.74081075
1744626,0.7602246
1744627,0.29731795
1744628,0.8110551
1744629,0.8706219
1744630,0.51676965
1744631,0.091139466
1744632,0.8002273
1744633,0.8002273
1744634,0.28151095
1744635,0.2792804
1744636,0.04597783
1744637,0.049330145
1744638,0.8820089
1744639,0.09041783
1744640,0.19093347
1744641,0.8068106
1744642,0.40498683
1744643,0.31477806
1744644,0.7631897
1744645,0.70071566
1744646,0.539021
1744647,0.8286164
1744648,0.35874623
1744649,0.38540828
1744650,0.27461255
1744651,0.01479134
1744652,0.25241104
1744653,0.8601545
1744654,0.8002273
1744655,0.31228352
1744656,0.086100966
1744657,0.82775354
1744658,0.51332843
1744659,0.41786498
1744660,0.32704103
1744661,0.8002273
1811914,0.72159135
1811915,0.36044696
1811916,0.27792126
1811917,0.10969168
1811918,0.67335796
1811919,0.904497
1811920,0.334575
1811921,0.7963296
1811922,0.7416878
1811923,0.6765897
1811924,0.7752321
1811925,0.071876615
1811926,0.31109565
1811927,0.15659201
1811928,0.27049717
1811929,0.31608957
1811930,0.33091843
1811931,0.14289689
1811932,0.36794245
1811933,-0.001396209
1811934,0.7582104
1811935,0.2147373
1811936,0.7913959
1811937,0.4664088
1811938,0.19913998
1811939,0.7836861
1811940,0.101269335
1811941,0.46163517
1811942,0.01255092
1811943,0.030092865
1811944,0.7044274
1811945,0.28782895
1811946,0.16861612
1811947,0.7768934
1811948,0.5238312
1811949,0.39785638
1811950,0.06443992
1811951,0.30694276
1811952,0.77688265
1811953,0.5624012
